idref,province,lat,lon,locality,siteref,transect,m2,vert_invert,phylum,taxa,sp,sp_code,length,abundance
924,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,20,10
925,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,20
926,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,20,4
927,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,45
928,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,21
929,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,5,14
930,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,15,6
931,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,8
932,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,10
933,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,15
934,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,10,1
935,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E23,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,9
936,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,3
937,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,30,10
938,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,15
939,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,1
940,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Labridae,Halichoeres chierchiae,HAL_CHI,20,1
941,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,4
942,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,1
943,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,1
944,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,7
945,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,3
946,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,1
947,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,3
948,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1
949,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,10
950,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,35
951,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,15
952,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,30
953,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,30
954,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,1000
955,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,500
956,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,200
957,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,4
958,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,10,5
959,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,10,3
960,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,2
961,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,2
962,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,500
963,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,3
964,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,8
965,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,5,32
966,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,7
967,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,2
968,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,8
969,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,1
970,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E24,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,5
971,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,3
972,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,7
973,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,3
974,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,8
975,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,8
976,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,5
977,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,10
978,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,25,10
979,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,25,25
980,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,30,30
981,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,1
982,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,20,6
983,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,20,2
984,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,1
985,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Muraenidae,Gymnothorax panamensis,GYM_PAN,30,1
986,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,25,1
987,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,20,3
988,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,10,2
989,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,3
990,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,5
991,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,8
992,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,3
993,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,5
994,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,6
995,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,2
996,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,25,1
997,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,20,1
998,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,5,2
999,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,6
1000,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,6
1001,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,20
1002,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,15
1003,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,25,5
1004,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,160
1005,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Mollusca,Gastropoda,Fissurella virescens,FIS_VIR,5,300
1006,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,250
1007,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,6
1008,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,10,17
1009,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,5,8
1010,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,2
1011,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,24
1012,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,10,2
1013,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,15
1014,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,234
1015,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Porifera,Demospongiae,Demospongiae cafe,DEM_CAF,5,2
1016,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Porifera,Demospongiae,Demospongiae cafe,DEM_CAF,15,1
1017,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,12
1018,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,73
1019,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Echinodermata,Asteroidea,Pharia pyramidata,PHA_PYR,10,1
1020,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,15,12
1021,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,6
1022,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,4
1023,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E25,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,10,1
1024,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,7
1025,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,5
1026,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,5
1027,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,15,18
1028,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,5
1029,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,25,2
1030,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,60
1031,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,5
1032,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,30,2
1033,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,30,1
1034,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,2
1035,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Haemulidae,Haemulon steindachneri,HAE_STE,25,10
1036,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,2
1037,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,1
1038,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,15,5
1039,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,5
1040,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,2
1041,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,3
1042,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,5
1043,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,2
1044,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Scorpaeninae,Scorpaena mystes,SCO_MYS,25,1
1045,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,5,2
1046,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,5
1047,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,2
1048,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,25
1049,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,10
1050,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Vertebrados,Chordata,Holocentridae,Sargocentron suborbitalis,SAR_SUB,15,4
1051,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,250
1052,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,5,1
1053,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,200
1054,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Mollusca,Gastropoda,Fissurella virescens,FIS_VIR,5,230
1055,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Mollusca,Gastropoda,Fissurella virescens,FIS_VIR,5,150
1056,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,300
1057,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,14
1058,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,1
1059,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,10,4
1060,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,5,3
1061,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,10,4
1062,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,15,2
1063,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,12
1064,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,234
1065,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Porifera,Demospongiae,Demospongiae cafe,DEM_CAF,20,1
1066,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,17
1067,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,10,1
1068,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,15,2
1069,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,25,5
1070,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,E,E26,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,7
1071,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,5,3
1072,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,10,11
1073,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,15,1
1074,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,3
1075,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,8
1076,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,4
1077,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,10,2
1078,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,15,3
1079,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,1
1080,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,70,1
1081,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,5,1
1082,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,1
1083,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2
1084,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,15,1
1085,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,10,5
1086,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,6
1087,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,5,1
1088,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,6
1089,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,7
1090,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,5
1091,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,32
1092,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,56
1093,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,18
1094,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Invertebrados,Cnidaria,Actiniaria,Actiniaria sp,ACT_SP,10,1
1095,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Invertebrados,Cnidaria,Actiniaria,Actiniaria sp,ACT_SP,5,7
1096,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F27,100,Invertebrados,Mollusca,Polyplacophora,Chiton sp,CHI_SP,10,1
